id,base_species_id,base_data_form_id,dex_num,form_slug,form_name,img_home,img_sprite,showdown_slug,veekun_slug,veekun_form_id,is_legendary,is_mythical,is_cosmetic,is_female,is_mega,is_primal,is_regional,is_totem,is_fusion,is_gmax,can_dynamax,is_home_storable,gen,name,slug,sorting_order
387,,,387,,,0301-0400/0387,turtwig,turtwig,turtwig,387,0,0,0,0,0,0,0,0,0,0,1,1,4,Turtwig,turtwig,0
388,,,388,,,0301-0400/0388,grotle,grotle,grotle,388,0,0,0,0,0,0,0,0,0,0,1,1,4,Grotle,grotle,0
389,,,389,,,0301-0400/0389,torterra,torterra,torterra,389,0,0,0,0,0,0,0,0,0,0,1,1,4,Torterra,torterra,0
390,,,390,,,0301-0400/0390,chimchar,chimchar,chimchar,390,0,0,0,0,0,0,0,0,0,0,1,1,4,Chimchar,chimchar,0
391,,,391,,,0301-0400/0391,monferno,monferno,monferno,391,0,0,0,0,0,0,0,0,0,0,1,1,4,Monferno,monferno,0
392,,,392,,,0301-0400/0392,infernape,infernape,infernape,392,0,0,0,0,0,0,0,0,0,0,1,1,4,Infernape,infernape,0
393,,,393,,,0301-0400/0393,piplup,piplup,piplup,393,0,0,0,0,0,0,0,0,0,0,1,1,4,Piplup,piplup,0
394,,,394,,,0301-0400/0394,prinplup,prinplup,prinplup,394,0,0,0,0,0,0,0,0,0,0,1,1,4,Prinplup,prinplup,0
395,,,395,,,0301-0400/0395,empoleon,empoleon,empoleon,395,0,0,0,0,0,0,0,0,0,0,1,1,4,Empoleon,empoleon,0
396,,,396,,,0301-0400/0396,starly,starly,starly,396,0,0,0,0,0,0,0,0,0,0,1,1,4,Starly,starly,0
397,,,397,,,0301-0400/0397,staravia,staravia,staravia,397,0,0,0,0,0,0,0,0,0,0,1,1,4,Staravia,staravia,0
398,,,398,,,0301-0400/0398,staraptor,staraptor,staraptor,398,0,0,0,0,0,0,0,0,0,0,1,1,4,Staraptor,staraptor,0
399,,,399,,,0301-0400/0399,bidoof,bidoof,bidoof,399,0,0,0,0,0,0,0,0,0,0,1,1,4,Bidoof,bidoof,0
400,,,400,,,0301-0400/0400,bibarel,bibarel,bibarel,400,0,0,0,0,0,0,0,0,0,0,1,1,4,Bibarel,bibarel,0
401,,,401,,,0401-0500/0401,kricketot,kricketot,kricketot,401,0,0,0,0,0,0,0,0,0,0,1,1,4,Kricketot,kricketot,0
402,,,402,,,0401-0500/0402,kricketune,kricketune,kricketune,402,0,0,0,0,0,0,0,0,0,0,1,1,4,Kricketune,kricketune,0
403,,,403,,,0401-0500/0403,shinx,shinx,shinx,403,0,0,0,0,0,0,0,0,0,0,1,1,4,Shinx,shinx,0
404,,,404,,,0401-0500/0404,luxio,luxio,luxio,404,0,0,0,0,0,0,0,0,0,0,1,1,4,Luxio,luxio,0
405,,,405,,,0401-0500/0405,luxray,luxray,luxray,405,0,0,0,0,0,0,0,0,0,0,1,1,4,Luxray,luxray,0
406,,,406,,,0401-0500/0406,budew,budew,budew,406,0,0,0,0,0,0,0,0,0,0,1,1,4,Budew,budew,0
407,,,407,,,0401-0500/0407,roserade,roserade,roserade,407,0,0,0,0,0,0,0,0,0,0,1,1,4,Roserade,roserade,0
408,,,408,,,0401-0500/0408,cranidos,cranidos,cranidos,408,0,0,0,0,0,0,0,0,0,0,1,1,4,Cranidos,cranidos,0
409,,,409,,,0401-0500/0409,rampardos,rampardos,rampardos,409,0,0,0,0,0,0,0,0,0,0,1,1,4,Rampardos,rampardos,0
410,,,410,,,0401-0500/0410,shieldon,shieldon,shieldon,410,0,0,0,0,0,0,0,0,0,0,1,1,4,Shieldon,shieldon,0
411,,,411,,,0401-0500/0411,bastiodon,bastiodon,bastiodon,411,0,0,0,0,0,0,0,0,0,0,1,1,4,Bastiodon,bastiodon,0
412,,,412,plant,Plant,0401-0500/0412,burmy,burmy,burmy-plant,412,0,0,0,0,0,0,0,0,0,0,1,1,4,Burmy,burmy,0
413,,,413,plant,Plant,0401-0500/0413,wormadam,wormadam,wormadam-plant,413,0,0,0,0,0,0,0,0,0,0,1,1,4,Wormadam,wormadam,0
414,,,414,,,0401-0500/0414,mothim,mothim,mothim-plant,414,0,0,0,0,0,0,0,0,0,0,1,1,4,Mothim,mothim,0
415,,,415,,,0401-0500/0415,combee,combee,combee,415,0,0,0,0,0,0,0,0,0,0,1,1,4,Combee,combee,0
416,,,416,,,0401-0500/0416,vespiquen,vespiquen,vespiquen,416,0,0,0,0,0,0,0,0,0,0,1,1,4,Vespiquen,vespiquen,0
417,,,417,,,0401-0500/0417,pachirisu,pachirisu,pachirisu,417,0,0,0,0,0,0,0,0,0,0,1,1,4,Pachirisu,pachirisu,0
418,,,418,,,0401-0500/0418,buizel,buizel,buizel,418,0,0,0,0,0,0,0,0,0,0,1,1,4,Buizel,buizel,0
419,,,419,,,0401-0500/0419,floatzel,floatzel,floatzel,419,0,0,0,0,0,0,0,0,0,0,1,1,4,Floatzel,floatzel,0
420,,,420,,,0401-0500/0420,cherubi,cherubi,cherubi,420,0,0,0,0,0,0,0,0,0,0,1,1,4,Cherubi,cherubi,0
421,,,421,overcast,Overcast,0401-0500/0421,cherrim,cherrim,cherrim-overcast,421,0,0,0,0,0,0,0,0,0,0,1,1,4,Cherrim,cherrim,0
422,,,422,west,West,0401-0500/0422,shellos,shellos,shellos-west,422,0,0,0,0,0,0,0,0,0,0,1,1,4,Shellos,shellos,0
423,,,423,west,West,0401-0500/0423,gastrodon,gastrodon,gastrodon-west,423,0,0,0,0,0,0,0,0,0,0,1,1,4,Gastrodon,gastrodon,0
424,,,424,,,0401-0500/0424,ambipom,ambipom,ambipom,424,0,0,0,0,0,0,0,0,0,0,1,1,4,Ambipom,ambipom,0
425,,,425,,,0401-0500/0425,drifloon,drifloon,drifloon,425,0,0,0,0,0,0,0,0,0,0,1,1,4,Drifloon,drifloon,0
426,,,426,,,0401-0500/0426,drifblim,drifblim,drifblim,426,0,0,0,0,0,0,0,0,0,0,1,1,4,Drifblim,drifblim,0
427,,,427,,,0401-0500/0427,buneary,buneary,buneary,427,0,0,0,0,0,0,0,0,0,0,1,1,4,Buneary,buneary,0
428,,,428,,,0401-0500/0428,lopunny,lopunny,lopunny,428,0,0,0,0,0,0,0,0,0,0,1,1,4,Lopunny,lopunny,0
429,,,429,,,0401-0500/0429,mismagius,mismagius,mismagius,429,0,0,0,0,0,0,0,0,0,0,1,1,4,Mismagius,mismagius,0
430,,,430,,,0401-0500/0430,honchkrow,honchkrow,honchkrow,430,0,0,0,0,0,0,0,0,0,0,1,1,4,Honchkrow,honchkrow,0
431,,,431,,,0401-0500/0431,glameow,glameow,glameow,431,0,0,0,0,0,0,0,0,0,0,1,1,4,Glameow,glameow,0
432,,,432,,,0401-0500/0432,purugly,purugly,purugly,432,0,0,0,0,0,0,0,0,0,0,1,1,4,Purugly,purugly,0
433,,,433,,,0401-0500/0433,chingling,chingling,chingling,433,0,0,0,0,0,0,0,0,0,0,1,1,4,Chingling,chingling,0
434,,,434,,,0401-0500/0434,stunky,stunky,stunky,434,0,0,0,0,0,0,0,0,0,0,1,1,4,Stunky,stunky,0
435,,,435,,,0401-0500/0435,skuntank,skuntank,skuntank,435,0,0,0,0,0,0,0,0,0,0,1,1,4,Skuntank,skuntank,0
436,,,436,,,0401-0500/0436,bronzor,bronzor,bronzor,436,0,0,0,0,0,0,0,0,0,0,1,1,4,Bronzor,bronzor,0
437,,,437,,,0401-0500/0437,bronzong,bronzong,bronzong,437,0,0,0,0,0,0,0,0,0,0,1,1,4,Bronzong,bronzong,0
438,,,438,,,0401-0500/0438,bonsly,bonsly,bonsly,438,0,0,0,0,0,0,0,0,0,0,1,1,4,Bonsly,bonsly,0
439,,,439,,,0401-0500/0439,mime-jr,mimejr,mime-jr,439,0,0,0,0,0,0,0,0,0,0,1,1,4,"Mime Jr.",mime-jr,0
440,,,440,,,0401-0500/0440,happiny,happiny,happiny,440,0,0,0,0,0,0,0,0,0,0,1,1,4,Happiny,happiny,0
441,,,441,,,0401-0500/0441,chatot,chatot,chatot,441,0,0,0,0,0,0,0,0,0,0,1,1,4,Chatot,chatot,0
442,,,442,,,0401-0500/0442,spiritomb,spiritomb,spiritomb,442,0,0,0,0,0,0,0,0,0,0,1,1,4,Spiritomb,spiritomb,0
443,,,443,,,0401-0500/0443,gible,gible,gible,443,0,0,0,0,0,0,0,0,0,0,1,1,4,Gible,gible,0
444,,,444,,,0401-0500/0444,gabite,gabite,gabite,444,0,0,0,0,0,0,0,0,0,0,1,1,4,Gabite,gabite,0
445,,,445,,,0401-0500/0445,garchomp,garchomp,garchomp,445,0,0,0,0,0,0,0,0,0,0,1,1,4,Garchomp,garchomp,0
446,,,446,,,0401-0500/0446,munchlax,munchlax,munchlax,446,0,0,0,0,0,0,0,0,0,0,1,1,4,Munchlax,munchlax,0
447,,,447,,,0401-0500/0447,riolu,riolu,riolu,447,0,0,0,0,0,0,0,0,0,0,1,1,4,Riolu,riolu,0
448,,,448,,,0401-0500/0448,lucario,lucario,lucario,448,0,0,0,0,0,0,0,0,0,0,1,1,4,Lucario,lucario,0
449,,,449,,,0401-0500/0449,hippopotas,hippopotas,hippopotas,449,0,0,0,0,0,0,0,0,0,0,1,1,4,Hippopotas,hippopotas,0
450,,,450,,,0401-0500/0450,hippowdon,hippowdon,hippowdon,450,0,0,0,0,0,0,0,0,0,0,1,1,4,Hippowdon,hippowdon,0
451,,,451,,,0401-0500/0451,skorupi,skorupi,skorupi,451,0,0,0,0,0,0,0,0,0,0,1,1,4,Skorupi,skorupi,0
452,,,452,,,0401-0500/0452,drapion,drapion,drapion,452,0,0,0,0,0,0,0,0,0,0,1,1,4,Drapion,drapion,0
453,,,453,,,0401-0500/0453,croagunk,croagunk,croagunk,453,0,0,0,0,0,0,0,0,0,0,1,1,4,Croagunk,croagunk,0
454,,,454,,,0401-0500/0454,toxicroak,toxicroak,toxicroak,454,0,0,0,0,0,0,0,0,0,0,1,1,4,Toxicroak,toxicroak,0
455,,,455,,,0401-0500/0455,carnivine,carnivine,carnivine,455,0,0,0,0,0,0,0,0,0,0,1,1,4,Carnivine,carnivine,0
456,,,456,,,0401-0500/0456,finneon,finneon,finneon,456,0,0,0,0,0,0,0,0,0,0,1,1,4,Finneon,finneon,0
457,,,457,,,0401-0500/0457,lumineon,lumineon,lumineon,457,0,0,0,0,0,0,0,0,0,0,1,1,4,Lumineon,lumineon,0
458,,,458,,,0401-0500/0458,mantyke,mantyke,mantyke,458,0,0,0,0,0,0,0,0,0,0,1,1,4,Mantyke,mantyke,0
459,,,459,,,0401-0500/0459,snover,snover,snover,459,0,0,0,0,0,0,0,0,0,0,1,1,4,Snover,snover,0
460,,,460,,,0401-0500/0460,abomasnow,abomasnow,abomasnow,460,0,0,0,0,0,0,0,0,0,0,1,1,4,Abomasnow,abomasnow,0
461,,,461,,,0401-0500/0461,weavile,weavile,weavile,461,0,0,0,0,0,0,0,0,0,0,1,1,4,Weavile,weavile,0
462,,,462,,,0401-0500/0462,magnezone,magnezone,magnezone,462,0,0,0,0,0,0,0,0,0,0,1,1,4,Magnezone,magnezone,0
463,,,463,,,0401-0500/0463,lickilicky,lickilicky,lickilicky,463,0,0,0,0,0,0,0,0,0,0,1,1,4,Lickilicky,lickilicky,0
464,,,464,,,0401-0500/0464,rhyperior,rhyperior,rhyperior,464,0,0,0,0,0,0,0,0,0,0,1,1,4,Rhyperior,rhyperior,0
465,,,465,,,0401-0500/0465,tangrowth,tangrowth,tangrowth,465,0,0,0,0,0,0,0,0,0,0,1,1,4,Tangrowth,tangrowth,0
466,,,466,,,0401-0500/0466,electivire,electivire,electivire,466,0,0,0,0,0,0,0,0,0,0,1,1,4,Electivire,electivire,0
467,,,467,,,0401-0500/0467,magmortar,magmortar,magmortar,467,0,0,0,0,0,0,0,0,0,0,1,1,4,Magmortar,magmortar,0
468,,,468,,,0401-0500/0468,togekiss,togekiss,togekiss,468,0,0,0,0,0,0,0,0,0,0,1,1,4,Togekiss,togekiss,0
469,,,469,,,0401-0500/0469,yanmega,yanmega,yanmega,469,0,0,0,0,0,0,0,0,0,0,1,1,4,Yanmega,yanmega,0
470,,,470,,,0401-0500/0470,leafeon,leafeon,leafeon,470,0,0,0,0,0,0,0,0,0,0,1,1,4,Leafeon,leafeon,0
471,,,471,,,0401-0500/0471,glaceon,glaceon,glaceon,471,0,0,0,0,0,0,0,0,0,0,1,1,4,Glaceon,glaceon,0
472,,,472,,,0401-0500/0472,gliscor,gliscor,gliscor,472,0,0,0,0,0,0,0,0,0,0,1,1,4,Gliscor,gliscor,0
473,,,473,,,0401-0500/0473,mamoswine,mamoswine,mamoswine,473,0,0,0,0,0,0,0,0,0,0,1,1,4,Mamoswine,mamoswine,0
474,,,474,,,0401-0500/0474,porygon-z,porygonz,porygon-z,474,0,0,0,0,0,0,0,0,0,0,1,1,4,Porygon-Z,porygon-z,0
475,,,475,,,0401-0500/0475,gallade,gallade,gallade,475,0,0,0,0,0,0,0,0,0,0,1,1,4,Gallade,gallade,0
476,,,476,,,0401-0500/0476,probopass,probopass,probopass,476,0,0,0,0,0,0,0,0,0,0,1,1,4,Probopass,probopass,0
477,,,477,,,0401-0500/0477,dusknoir,dusknoir,dusknoir,477,0,0,0,0,0,0,0,0,0,0,1,1,4,Dusknoir,dusknoir,0
478,,,478,,,0401-0500/0478,froslass,froslass,froslass,478,0,0,0,0,0,0,0,0,0,0,1,1,4,Froslass,froslass,0
479,,,479,,,0401-0500/0479,rotom,rotom,rotom,479,0,0,0,0,0,0,0,0,0,0,1,1,4,Rotom,rotom,0
480,,,480,,,0401-0500/0480,uxie,uxie,uxie,480,1,0,0,0,0,0,0,0,0,0,1,1,4,Uxie,uxie,0
481,,,481,,,0401-0500/0481,mesprit,mesprit,mesprit,481,1,0,0,0,0,0,0,0,0,0,1,1,4,Mesprit,mesprit,0
482,,,482,,,0401-0500/0482,azelf,azelf,azelf,482,1,0,0,0,0,0,0,0,0,0,1,1,4,Azelf,azelf,0
483,,,483,,,0401-0500/0483,dialga,dialga,dialga,483,1,0,0,0,0,0,0,0,0,0,1,1,4,Dialga,dialga,0
484,,,484,,,0401-0500/0484,palkia,palkia,palkia,484,1,0,0,0,0,0,0,0,0,0,1,1,4,Palkia,palkia,0
485,,,485,,,0401-0500/0485,heatran,heatran,heatran,485,1,0,0,0,0,0,0,0,0,0,1,1,4,Heatran,heatran,0
486,,,486,,,0401-0500/0486,regigigas,regigigas,regigigas,486,1,0,0,0,0,0,0,0,0,0,1,1,4,Regigigas,regigigas,0
487,,,487,altered,Altered,0401-0500/0487,giratina,giratina,giratina-altered,487,1,0,0,0,0,0,0,0,0,0,1,1,4,Giratina,giratina,0
488,,,488,,,0401-0500/0488,cresselia,cresselia,cresselia,488,1,0,0,0,0,0,0,0,0,0,1,1,4,Cresselia,cresselia,0
489,,,489,,,0401-0500/0489,phione,phione,phione,489,0,1,0,0,0,0,0,0,0,0,1,1,4,Phione,phione,0
490,,,490,,,0401-0500/0490,manaphy,manaphy,manaphy,490,0,1,0,0,0,0,0,0,0,0,1,1,4,Manaphy,manaphy,0
491,,,491,,,0401-0500/0491,darkrai,darkrai,darkrai,491,0,1,0,0,0,0,0,0,0,0,1,1,4,Darkrai,darkrai,0
492,,,492,land,Land,0401-0500/0492,shaymin,shaymin,shaymin-land,492,0,1,0,0,0,0,0,0,0,0,1,1,4,Shaymin,shaymin,0
493,,,493,normal,Normal,0401-0500/0493,arceus,arceus,arceus-normal,493,0,1,0,0,0,0,0,0,0,0,1,1,4,Arceus,arceus,0
494,,,494,,,0401-0500/0494,victini,victini,victini,494,0,1,0,0,0,0,0,0,0,0,1,1,5,Victini,victini,0
495,,,495,,,0401-0500/0495,snivy,snivy,snivy,495,0,0,0,0,0,0,0,0,0,0,1,1,5,Snivy,snivy,0
496,,,496,,,0401-0500/0496,servine,servine,servine,496,0,0,0,0,0,0,0,0,0,0,1,1,5,Servine,servine,0
497,,,497,,,0401-0500/0497,serperior,serperior,serperior,497,0,0,0,0,0,0,0,0,0,0,1,1,5,Serperior,serperior,0
498,,,498,,,0401-0500/0498,tepig,tepig,tepig,498,0,0,0,0,0,0,0,0,0,0,1,1,5,Tepig,tepig,0
499,,,499,,,0401-0500/0499,pignite,pignite,pignite,499,0,0,0,0,0,0,0,0,0,0,1,1,5,Pignite,pignite,0
500,,,500,,,0401-0500/0500,emboar,emboar,emboar,500,0,0,0,0,0,0,0,0,0,0,1,1,5,Emboar,emboar,0
501,,,501,,,0501-0600/0501,oshawott,oshawott,oshawott,501,0,0,0,0,0,0,0,0,0,0,1,1,5,Oshawott,oshawott,0
502,,,502,,,0501-0600/0502,dewott,dewott,dewott,502,0,0,0,0,0,0,0,0,0,0,1,1,5,Dewott,dewott,0
503,,,503,,,0501-0600/0503,samurott,samurott,samurott,503,0,0,0,0,0,0,0,0,0,0,1,1,5,Samurott,samurott,0
504,,,504,,,0501-0600/0504,patrat,patrat,patrat,504,0,0,0,0,0,0,0,0,0,0,1,1,5,Patrat,patrat,0
505,,,505,,,0501-0600/0505,watchog,watchog,watchog,505,0,0,0,0,0,0,0,0,0,0,1,1,5,Watchog,watchog,0
506,,,506,,,0501-0600/0506,lillipup,lillipup,lillipup,506,0,0,0,0,0,0,0,0,0,0,1,1,5,Lillipup,lillipup,0
507,,,507,,,0501-0600/0507,herdier,herdier,herdier,507,0,0,0,0,0,0,0,0,0,0,1,1,5,Herdier,herdier,0
508,,,508,,,0501-0600/0508,stoutland,stoutland,stoutland,508,0,0,0,0,0,0,0,0,0,0,1,1,5,Stoutland,stoutland,0
509,,,509,,,0501-0600/0509,purrloin,purrloin,purrloin,509,0,0,0,0,0,0,0,0,0,0,1,1,5,Purrloin,purrloin,0
510,,,510,,,0501-0600/0510,liepard,liepard,liepard,510,0,0,0,0,0,0,0,0,0,0,1,1,5,Liepard,liepard,0
511,,,511,,,0501-0600/0511,pansage,pansage,pansage,511,0,0,0,0,0,0,0,0,0,0,1,1,5,Pansage,pansage,0
512,,,512,,,0501-0600/0512,simisage,simisage,simisage,512,0,0,0,0,0,0,0,0,0,0,1,1,5,Simisage,simisage,0
513,,,513,,,0501-0600/0513,pansear,pansear,pansear,513,0,0,0,0,0,0,0,0,0,0,1,1,5,Pansear,pansear,0
514,,,514,,,0501-0600/0514,simisear,simisear,simisear,514,0,0,0,0,0,0,0,0,0,0,1,1,5,Simisear,simisear,0
515,,,515,,,0501-0600/0515,panpour,panpour,panpour,515,0,0,0,0,0,0,0,0,0,0,1,1,5,Panpour,panpour,0
516,,,516,,,0501-0600/0516,simipour,simipour,simipour,516,0,0,0,0,0,0,0,0,0,0,1,1,5,Simipour,simipour,0
517,,,517,,,0501-0600/0517,munna,munna,munna,517,0,0,0,0,0,0,0,0,0,0,1,1,5,Munna,munna,0
518,,,518,,,0501-0600/0518,musharna,musharna,musharna,518,0,0,0,0,0,0,0,0,0,0,1,1,5,Musharna,musharna,0
519,,,519,,,0501-0600/0519,pidove,pidove,pidove,519,0,0,0,0,0,0,0,0,0,0,1,1,5,Pidove,pidove,0
520,,,520,,,0501-0600/0520,tranquill,tranquill,tranquill,520,0,0,0,0,0,0,0,0,0,0,1,1,5,Tranquill,tranquill,0
521,,,521,,,0501-0600/0521,unfezant,unfezant,unfezant,521,0,0,0,0,0,0,0,0,0,0,1,1,5,Unfezant,unfezant,0
522,,,522,,,0501-0600/0522,blitzle,blitzle,blitzle,522,0,0,0,0,0,0,0,0,0,0,1,1,5,Blitzle,blitzle,0
523,,,523,,,0501-0600/0523,zebstrika,zebstrika,zebstrika,523,0,0,0,0,0,0,0,0,0,0,1,1,5,Zebstrika,zebstrika,0
524,,,524,,,0501-0600/0524,roggenrola,roggenrola,roggenrola,524,0,0,0,0,0,0,0,0,0,0,1,1,5,Roggenrola,roggenrola,0
525,,,525,,,0501-0600/0525,boldore,boldore,boldore,525,0,0,0,0,0,0,0,0,0,0,1,1,5,Boldore,boldore,0
526,,,526,,,0501-0600/0526,gigalith,gigalith,gigalith,526,0,0,0,0,0,0,0,0,0,0,1,1,5,Gigalith,gigalith,0
527,,,527,,,0501-0600/0527,woobat,woobat,woobat,527,0,0,0,0,0,0,0,0,0,0,1,1,5,Woobat,woobat,0
528,,,528,,,0501-0600/0528,swoobat,swoobat,swoobat,528,0,0,0,0,0,0,0,0,0,0,1,1,5,Swoobat,swoobat,0
529,,,529,,,0501-0600/0529,drilbur,drilbur,drilbur,529,0,0,0,0,0,0,0,0,0,0,1,1,5,Drilbur,drilbur,0
530,,,530,,,0501-0600/0530,excadrill,excadrill,excadrill,530,0,0,0,0,0,0,0,0,0,0,1,1,5,Excadrill,excadrill,0
531,,,531,,,0501-0600/0531,audino,audino,audino,531,0,0,0,0,0,0,0,0,0,0,1,1,5,Audino,audino,0
532,,,532,,,0501-0600/0532,timburr,timburr,timburr,532,0,0,0,0,0,0,0,0,0,0,1,1,5,Timburr,timburr,0
533,,,533,,,0501-0600/0533,gurdurr,gurdurr,gurdurr,533,0,0,0,0,0,0,0,0,0,0,1,1,5,Gurdurr,gurdurr,0
534,,,534,,,0501-0600/0534,conkeldurr,conkeldurr,conkeldurr,534,0,0,0,0,0,0,0,0,0,0,1,1,5,Conkeldurr,conkeldurr,0
535,,,535,,,0501-0600/0535,tympole,tympole,tympole,535,0,0,0,0,0,0,0,0,0,0,1,1,5,Tympole,tympole,0
536,,,536,,,0501-0600/0536,palpitoad,palpitoad,palpitoad,536,0,0,0,0,0,0,0,0,0,0,1,1,5,Palpitoad,palpitoad,0
537,,,537,,,0501-0600/0537,seismitoad,seismitoad,seismitoad,537,0,0,0,0,0,0,0,0,0,0,1,1,5,Seismitoad,seismitoad,0
538,,,538,,,0501-0600/0538,throh,throh,throh,538,0,0,0,0,0,0,0,0,0,0,1,1,5,Throh,throh,0
539,,,539,,,0501-0600/0539,sawk,sawk,sawk,539,0,0,0,0,0,0,0,0,0,0,1,1,5,Sawk,sawk,0
540,,,540,,,0501-0600/0540,sewaddle,sewaddle,sewaddle,540,0,0,0,0,0,0,0,0,0,0,1,1,5,Sewaddle,sewaddle,0
541,,,541,,,0501-0600/0541,swadloon,swadloon,swadloon,541,0,0,0,0,0,0,0,0,0,0,1,1,5,Swadloon,swadloon,0
542,,,542,,,0501-0600/0542,leavanny,leavanny,leavanny,542,0,0,0,0,0,0,0,0,0,0,1,1,5,Leavanny,leavanny,0
543,,,543,,,0501-0600/0543,venipede,venipede,venipede,543,0,0,0,0,0,0,0,0,0,0,1,1,5,Venipede,venipede,0
544,,,544,,,0501-0600/0544,whirlipede,whirlipede,whirlipede,544,0,0,0,0,0,0,0,0,0,0,1,1,5,Whirlipede,whirlipede,0
545,,,545,,,0501-0600/0545,scolipede,scolipede,scolipede,545,0,0,0,0,0,0,0,0,0,0,1,1,5,Scolipede,scolipede,0
546,,,546,,,0501-0600/0546,cottonee,cottonee,cottonee,546,0,0,0,0,0,0,0,0,0,0,1,1,5,Cottonee,cottonee,0
547,,,547,,,0501-0600/0547,whimsicott,whimsicott,whimsicott,547,0,0,0,0,0,0,0,0,0,0,1,1,5,Whimsicott,whimsicott,0
548,,,548,,,0501-0600/0548,petilil,petilil,petilil,548,0,0,0,0,0,0,0,0,0,0,1,1,5,Petilil,petilil,0
549,,,549,,,0501-0600/0549,lilligant,lilligant,lilligant,549,0,0,0,0,0,0,0,0,0,0,1,1,5,Lilligant,lilligant,0
550,,,550,red-striped,Red-Striped,0501-0600/0550,basculin,basculin,basculin-red-striped,550,0,0,0,0,0,0,0,0,0,0,1,1,5,Basculin,basculin,0
551,,,551,,,0501-0600/0551,sandile,sandile,sandile,551,0,0,0,0,0,0,0,0,0,0,1,1,5,Sandile,sandile,0
552,,,552,,,0501-0600/0552,krokorok,krokorok,krokorok,552,0,0,0,0,0,0,0,0,0,0,1,1,5,Krokorok,krokorok,0
553,,,553,,,0501-0600/0553,krookodile,krookodile,krookodile,553,0,0,0,0,0,0,0,0,0,0,1,1,5,Krookodile,krookodile,0
554,,,554,,,0501-0600/0554,darumaka,darumaka,darumaka,554,0,0,0,0,0,0,0,0,0,0,1,1,5,Darumaka,darumaka,0
555,,,555,standard,Standard,0501-0600/0555,darmanitan,darmanitan,darmanitan-standard,555,0,0,0,0,0,0,0,0,0,0,1,1,5,Darmanitan,darmanitan,0
556,,,556,,,0501-0600/0556,maractus,maractus,maractus,556,0,0,0,0,0,0,0,0,0,0,1,1,5,Maractus,maractus,0
557,,,557,,,0501-0600/0557,dwebble,dwebble,dwebble,557,0,0,0,0,0,0,0,0,0,0,1,1,5,Dwebble,dwebble,0
558,,,558,,,0501-0600/0558,crustle,crustle,crustle,558,0,0,0,0,0,0,0,0,0,0,1,1,5,Crustle,crustle,0
559,,,559,,,0501-0600/0559,scraggy,scraggy,scraggy,559,0,0,0,0,0,0,0,0,0,0,1,1,5,Scraggy,scraggy,0
560,,,560,,,0501-0600/0560,scrafty,scrafty,scrafty,560,0,0,0,0,0,0,0,0,0,0,1,1,5,Scrafty,scrafty,0
561,,,561,,,0501-0600/0561,sigilyph,sigilyph,sigilyph,561,0,0,0,0,0,0,0,0,0,0,1,1,5,Sigilyph,sigilyph,0
562,,,562,,,0501-0600/0562,yamask,yamask,yamask,562,0,0,0,0,0,0,0,0,0,0,1,1,5,Yamask,yamask,0
563,,,563,,,0501-0600/0563,cofagrigus,cofagrigus,cofagrigus,563,0,0,0,0,0,0,0,0,0,0,1,1,5,Cofagrigus,cofagrigus,0
564,,,564,,,0501-0600/0564,tirtouga,tirtouga,tirtouga,564,0,0,0,0,0,0,0,0,0,0,1,1,5,Tirtouga,tirtouga,0
565,,,565,,,0501-0600/0565,carracosta,carracosta,carracosta,565,0,0,0,0,0,0,0,0,0,0,1,1,5,Carracosta,carracosta,0
566,,,566,,,0501-0600/0566,archen,archen,archen,566,0,0,0,0,0,0,0,0,0,0,1,1,5,Archen,archen,0
567,,,567,,,0501-0600/0567,archeops,archeops,archeops,567,0,0,0,0,0,0,0,0,0,0,1,1,5,Archeops,archeops,0
568,,,568,,,0501-0600/0568,trubbish,trubbish,trubbish,568,0,0,0,0,0,0,0,0,0,0,1,1,5,Trubbish,trubbish,0
569,,,569,,,0501-0600/0569,garbodor,garbodor,garbodor,569,0,0,0,0,0,0,0,0,0,0,1,1,5,Garbodor,garbodor,0
570,,,570,,,0501-0600/0570,zorua,zorua,zorua,570,0,0,0,0,0,0,0,0,0,0,1,1,5,Zorua,zorua,0
571,,,571,,,0501-0600/0571,zoroark,zoroark,zoroark,571,0,0,0,0,0,0,0,0,0,0,1,1,5,Zoroark,zoroark,0
572,,,572,,,0501-0600/0572,minccino,minccino,minccino,572,0,0,0,0,0,0,0,0,0,0,1,1,5,Minccino,minccino,0
573,,,573,,,0501-0600/0573,cinccino,cinccino,cinccino,573,0,0,0,0,0,0,0,0,0,0,1,1,5,Cinccino,cinccino,0
574,,,574,,,0501-0600/0574,gothita,gothita,gothita,574,0,0,0,0,0,0,0,0,0,0,1,1,5,Gothita,gothita,0
575,,,575,,,0501-0600/0575,gothorita,gothorita,gothorita,575,0,0,0,0,0,0,0,0,0,0,1,1,5,Gothorita,gothorita,0
576,,,576,,,0501-0600/0576,gothitelle,gothitelle,gothitelle,576,0,0,0,0,0,0,0,0,0,0,1,1,5,Gothitelle,gothitelle,0
577,,,577,,,0501-0600/0577,solosis,solosis,solosis,577,0,0,0,0,0,0,0,0,0,0,1,1,5,Solosis,solosis,0
578,,,578,,,0501-0600/0578,duosion,duosion,duosion,578,0,0,0,0,0,0,0,0,0,0,1,1,5,Duosion,duosion,0
579,,,579,,,0501-0600/0579,reuniclus,reuniclus,reuniclus,579,0,0,0,0,0,0,0,0,0,0,1,1,5,Reuniclus,reuniclus,0
